,user_id,avg_rating
312,648,3.259259259259259
313,650,3.1543408360128615
314,653,2.6925795053003534
315,654,3.687074829931973
316,655,2.908029197080292
317,658,3.732394366197183
318,659,3.7905759162303663
319,660,2.5848214285714284
320,661,3.9173553719008263
321,663,3.5316455696202533
322,664,3.746987951807229
323,665,3.4788732394366195
324,666,3.6653061224489796
325,669,3.38
326,671,3.5806451612903225
327,676,3.5844155844155843
328,679,3.661290322580645
329,682,3.137844611528822
330,683,3.2266666666666666
331,684,3.488372093023256
332,686,4.563380281690141
333,690,3.1478260869565218
334,693,3.1363636363636362
335,694,4.1528662420382165
336,697,3.7142857142857144
337,698,2.84251968503937
338,699,3.1476510067114094
339,704,3.7777777777777777
340,705,3.710526315789474
341,707,3.4957627118644066
342,708,3.2
343,709,3.572463768115942
344,710,3.697674418604651
345,711,3.8597285067873304
346,712,3.765432098765432
347,715,3.3832335329341316
348,716,3.8884758364312266
349,717,3.7096774193548385
350,719,3.1044776119402986
351,721,3.5357142857142856
352,724,2.164705882352941
353,727,3.0372670807453415
354,731,3.3855421686746987
355,733,3.02803738317757
356,734,3.609375
357,735,3.3207547169811322
358,738,3.675675675675676
359,741,3.4615384615384617
360,745,3.1
361,746,3.6417910447761193
362,747,4.054607508532423
363,748,3.7222222222222223
364,749,3.622950819672131
365,751,3.5416666666666665
366,752,3.2054794520547945
367,753,3.5964912280701755
368,756,3.1926605504587156
369,757,3.3674698795180724
370,758,3.876750700280112
371,761,2.8484848484848486
372,763,3.7829457364341086
373,764,3.688073394495413
374,766,3.354285714285714
375,768,3.265625
376,770,4.296875
377,771,3.7142857142857144
378,773,3.279503105590062
379,774,2.0580357142857144
380,776,3.466666666666667
381,778,2.953846153846154
382,780,3.8727272727272726
383,782,2.788793103448276
384,786,3.871794871794872
385,787,3.1403508771929824
386,788,3.3413654618473894
387,790,3.017316017316017
388,793,3.5090909090909093
389,795,3.1320754716981134
390,796,3.600558659217877
391,798,3.3263598326359833
392,802,3.493333333333333
393,804,3.6656626506024095
394,805,3.347985347985348
395,806,3.642857142857143
396,807,3.892156862745098
397,815,3.7431693989071038
398,821,4.338709677419355
399,823,4.005405405405406
400,825,3.613793103448276
401,826,3.8260869565217392
402,828,3.1153846153846154
403,829,3.546875
404,830,3.7452830188679247
405,831,3.5205479452054793
406,833,3.056179775280899
407,834,3.925925925925926
408,835,4.147058823529412
409,836,3.86
410,838,4.118279569892473
411,839,3.192982456140351
412,840,4.137055837563452
413,843,2.735294117647059
414,844,3.506172839506173
415,846,3.740740740740741
416,847,3.0342465753424657
417,848,4.286666666666667
418,850,4.529411764705882
419,851,3.45933014354067
420,854,3.2119815668202767
421,860,3.23943661971831
422,862,4.363636363636363
423,863,3.121495327102804
424,864,3.82312925170068
425,865,2.287878787878788
426,867,4.2631578947368425
427,868,2.951923076923077
428,870,3.453531598513011
429,871,3.4956521739130433
430,872,3.380281690140845
431,875,4.191011235955056
432,877,3.8271604938271606
433,878,3.2686567164179103
434,880,3.426630434782609
435,881,3.3204633204633205
436,882,4.0510948905109485
437,883,3.925373134328358
438,885,3.3137254901960786
439,886,3.3625
440,887,3.9239766081871346
441,889,3.4355828220858897
442,890,3.857142857142857
443,892,4.0
444,893,3.4237288135593222
445,894,3.636734693877551
446,896,2.9806629834254146
447,897,3.962162162162162
448,899,3.525925925925926
449,901,3.8548387096774195
450,903,3.8529411764705883
451,907,4.571428571428571
452,908,3.554054054054054
453,910,3.1666666666666665
454,911,3.806122448979592
455,912,3.811320754716981
456,913,3.522727272727273
457,916,3.365930599369085
458,918,3.349514563106796
459,919,3.4700460829493087
460,921,3.272727272727273
461,922,3.37007874015748
462,923,4.148648648648648
463,924,3.7560975609756095
464,927,3.691666666666667
465,930,2.9682539682539684
466,931,3.721311475409836
467,932,3.966804979253112
468,933,2.6467391304347827
469,934,3.7011494252873565
470,936,3.7464788732394365
471,938,3.2685185185185186
472,940,3.457943925233645
473,942,4.265822784810126
474,943,3.4107142857142856
